712	736	1
712	985	1
712	1293	1
712	2457	1
712	2458	1
712	2925	3
712	2965	1
712	3021	1
712	3371	1
725	824	2
725	985	1
725	1075	2
725	1132	2
725	1151	1
725	1164	1
725	1213	2
725	1238	2
725	1269	1
725	1522	1
725	1713	1
725	1855	1
725	2184	1
725	2458	5
725	2513	1
725	2524	2
725	2646	2
725	2665	1
725	2711	1
725	2722	1
725	2728	1
725	2737	1
725	2797	3
725	2919	1
725	2921	1
725	2925	1
725	2965	1
725	3021	1
736	1029	1
736	1380	1
736	1713	1
736	2458	1
736	2524	2
736	2595	1
736	2639	1
736	2809	1
736	2919	1
736	3021	2
736	3114	1
736	3371	1
750	1293	1
750	1407	1
750	1674	1
750	1855	1
750	2174	1
750	2382	1
750	2458	1
750	2513	1
750	2667	1
750	2711	1
750	2726	2
750	3371	3
792	824	2
792	1406	1
792	2457	2
792	2458	2
792	2646	1
792	2653	1
792	2711	1
792	2726	2
792	2728	2
792	2763	1
792	3021	2
792	3049	1
824	1142	1
824	1164	1
824	2524	1
824	2595	1
824	2763	1
824	2925	1
824	3049	1
961	1342	1
961	2138	1
961	2458	1
961	2667	1
961	2728	1
961	3021	1
985	1293	1
985	1342	1
985	1855	1
985	2310	2
985	2382	1
985	2646	1
985	2667	1
985	2728	1
985	2797	1
985	2925	1
985	3045	1
985	3049	1
1029	1132	1
1029	1406	1
1029	1713	2
1029	2495	1
1029	2524	3
1029	2639	1
1029	2665	1
1029	2722	1
1029	2763	1
1029	2797	1
1029	2965	1
1054	1062	1
1054	1132	1
1054	1142	2
1054	2219	1
1054	2513	1
1054	2524	2
1054	2921	1
1054	3021	1
1054	3049	1
1054	3224	1
1062	1132	1
1062	1142	1
1062	1151	1
1062	1164	1
1062	1238	1
1062	1380	1
1062	2138	1
1062	2382	1
1062	2646	1
1062	2653	1
1062	2722	1
1062	2737	1
1062	2797	1
1062	2925	1
1062	2965	2
1062	3224	2
1063	1293	1
1063	1713	1
1063	2797	2
1063	2925	1
1063	3053	1
1075	1713	1
1075	2184	1
1075	2595	1
1075	2722	1
1132	1142	1
1132	1151	1
1132	1269	1
1132	1522	4
1132	1674	1
1132	1965	1
1132	2184	2
1132	2219	1
1132	2382	1
1132	2457	1
1132	2513	1
1132	2524	1
1132	2595	1
1132	2646	1
1132	2665	1
1132	2667	1
1132	2711	1
1132	2722	2
1132	2728	2
1132	2763	1
1132	2797	1
1132	2921	1
1132	3040	1
1132	3045	1
1132	3049	1
1132	3114	1
1132	3184	1
1132	3224	1
1132	3371	1
1142	1269	1
1142	1793	1
1142	2219	2
1142	2457	3
1142	2458	3
1142	2595	1
1142	2646	1
1142	2728	1
1142	2797	1
1142	2925	1
1142	3021	2
1142	3049	1
1151	1674	1
1151	2382	1
1151	2458	1
1151	2737	1
1151	2797	2
1151	2925	1
1151	3021	1
1151	3049	1
1151	3053	1
1164	1238	1
1164	1380	1
1164	1522	1
1164	1674	1
1164	1713	1
1164	2118	1
1164	2457	1
1164	2458	2
1164	2728	1
1164	2797	4
1213	2646	2
1213	2797	1
1213	2921	1
1213	3049	1
1213	3224	1
1238	1674	1
1238	2458	2
1238	2653	1
1238	2763	1
1238	2797	1
1238	3021	1
1238	3045	1
1269	1674	1
1269	1713	1
1269	1793	4
1269	2118	1
1269	2184	1
1269	2219	2
1269	2457	1
1269	2665	1
1269	2797	3
1269	2894	3
1269	2921	1
1269	3049	1
1269	3114	1
1269	3184	1
1293	1342	1
1293	1407	1
1293	1522	2
1293	1639	1
1293	2118	1
1293	2174	1
1293	2382	1
1293	2665	1
1293	2711	2
1293	2726	2
1293	2925	1
1293	3040	1
1342	1406	1
1342	1407	1
1342	1639	1
1342	1674	1
1342	1713	1
1342	1855	2
1342	2118	1
1342	2174	1
1342	2184	1
1342	2230	1
1342	2382	1
1342	2458	4
1342	2513	1
1342	2524	1
1342	2667	1
1342	2728	1
1342	2797	4
1342	2809	2
1342	2925	1
1342	3040	8
1342	3114	1
1342	3224	1
1380	2458	2
1380	2495	1
1380	2646	2
1380	2665	1
1380	2737	1
1380	2809	1
1406	2230	1
1406	2457	1
1406	2711	1
1406	2713	1
1406	2728	2
1406	2763	1
1406	2797	2
1406	3040	1
1406	3371	1
1407	1639	1
1407	2713	1
1407	2726	1
1407	3040	1
1522	1639	1
1522	2524	1
1522	2646	1
1522	3021	1
1639	1855	1
1639	2458	1
1639	2713	1
1639	3040	1
1674	1713	1
1674	2118	4
1674	2457	1
1674	2458	2
1674	2646	3
1674	2711	1
1674	2763	1
1674	2797	4
1674	2894	1
1674	3053	1
1674	3224	2
1713	1793	1
1713	2457	1
1713	2495	1
1713	2524	2
1713	2797	3
1713	2921	1
1713	2925	1
1713	2965	2
1713	3021	1
1713	3045	1
1737	2118	1
1737	2310	1
1737	2382	1
1737	2458	1
1737	2667	5
1737	3114	1
1737	3371	1
1793	2184	1
1793	2646	1
1793	2797	1
1793	2894	1
1793	3053	1
1855	2310	1
1855	2382	1
1855	2458	1
1855	2965	1
1855	3045	1
1855	3371	1
1965	3045	1
1965	3053	1
2118	2138	1
2118	2458	1
2118	2495	1
2118	2646	3
2118	2797	1
2118	3049	1
2118	3224	1
2138	2184	3
2138	2457	1
2138	2728	1
2138	2763	1
2174	2184	1
2174	2458	3
2174	2726	1
2174	2797	1
2174	3040	1
2174	3114	1
2174	3371	2
2184	2595	1
2184	2665	1
2184	2711	1
2184	2763	2
2184	2797	1
2184	2894	1
2219	2230	1
2219	2809	1
2219	2921	1
2230	2457	1
2230	2646	1
2230	2728	1
2230	2809	1
2230	3021	1
2230	3040	1
2310	2382	1
2310	2639	1
2310	2665	1
2310	2667	1
2310	2713	1
2310	2726	1
2310	2809	1
2310	3045	1
2310	3114	1
2382	2458	2
2382	2513	1
2382	2646	1
2382	2667	1
2382	2797	1
2382	3040	1
2382	3045	1
2457	2458	3
2457	2524	1
2457	2646	2
2457	2665	1
2457	2728	4
2457	2921	1
2457	2925	1
2457	3021	1
2457	3045	1
2457	3371	2
2458	2513	1
2458	2524	3
2458	2595	1
2458	2646	3
2458	2665	1
2458	2667	1
2458	2728	3
2458	2763	1
2458	2797	15
2458	2809	1
2458	2921	2
2458	2965	3
2458	3021	3
2458	3040	2
2458	3053	1
2458	3114	1
2458	3224	1
2458	3371	2
2495	3224	1
2513	2711	1
2513	3224	1
2513	3371	1
2524	2595	1
2524	2639	1
2524	2646	2
2524	2797	3
2524	2921	1
2524	3021	2
2524	3040	1
2524	3049	1
2524	3224	2
2524	3371	1
2595	2646	1
2595	3021	1
2595	3371	4
2639	2646	1
2639	2919	1
2639	3021	2
2646	2653	1
2646	2665	3
2646	2667	1
2646	2711	1
2646	2722	1
2646	2728	1
2646	2737	1
2646	2894	1
2646	2921	1
2646	2925	2
2646	3021	3
2646	3224	3
2653	2667	2
2653	2713	1
2653	2726	2
2653	3021	1
2653	3045	1
2653	3049	1
2665	2711	1
2665	2722	1
2665	2726	1
2665	2737	1
2665	2763	1
2667	2722	1
2667	3021	1
2667	3053	1
2667	3114	1
2667	3224	1
2711	2713	1
2711	3371	1
2713	2722	1
2713	2726	1
2713	2797	1
2713	3049	1
2713	3371	2
2722	2726	1
2722	2763	1
2722	3049	1
2726	2797	1
2726	3371	1
2728	2809	1
2728	3040	1
2737	3021	1
2737	3049	2
2737	3224	2
2763	2797	2
2763	3049	2
2797	2809	1
2797	2919	1
2797	2925	2
2797	2965	3
2797	3021	1
2797	3040	2
2797	3045	3
2797	3049	4
2797	3053	1
2797	3114	1
2797	3184	1
2797	3224	1
2809	3049	1
2919	2925	1
2921	3021	1
2925	2965	1
2925	3021	2
2925	3224	2
2965	3021	1
2965	3045	1
3021	3224	1
3021	3371	1
3045	3224	1
3049	3184	1
3049	3224	1
3049	3371	1
3114	3184	1
