2168	2518	2
2168	2854	2
2168	3160	2
2169	2519	1
2170	2519	1
2170	2746	2
2170	2855	2
2170	4054	3
2195	2920	2
2207	2426	1
2207	2807	2
2258	2743	2
2264	3866	2
2264	4094	2
2269	3200	2
2305	2799	1
2305	2800	1
2305	2905	1
2305	3399	2
2306	2799	5
2306	3088	3
2306	3092	3
2316	2515	1
2371	2669	1
2371	2784	4
2371	3891	2
2371	3994	2
2385	3031	1
2385	3081	1
2388	2515	2
2426	2807	1
2426	2858	1
2426	3725	1
2428	3840	2
2491	3640	2
2499	3847	2
2504	3167	3
2518	2854	2
2518	3160	2
2519	2855	1
2560	3896	2
2562	3964	2
2576	3548	1
2591	3656	2
2600	3562	2
2600	3978	2
2644	2645	2
2669	2784	1
2669	3866	1
2732	3662	2
2746	2855	1
2746	4054	1
2765	2800	1
2765	3399	1
2784	3891	2
2784	3994	2
2799	3088	3
2799	3092	4
2799	3399	1
2814	3252	2
2854	3160	2
2857	3777	2
2858	3162	1
2858	3725	1
2858	3778	1
2898	3931	3
2904	3691	1
2904	3708	2
2904	3710	1
2904	3756	1
2905	3399	1
2940	3762	2
2949	4001	2
3068	3244	2
3088	3092	3
3139	3333	1
3156	3950	1
3162	3778	1
3228	3832	2
3241	3586	1
3242	3439	1
3242	3866	1
3247	3790	1
3258	3263	1
3314	3315	2
3314	3316	2
3315	3316	2
3348	3691	1
3348	3708	2
3348	3710	2
3417	3822	2
3562	3978	2
3568	3600	1
3636	3790	1
3664	3904	1
3691	3708	2
3691	3710	2
3691	3756	1
3708	3710	4
3708	3756	2
3710	3756	2
3725	3778	2
3853	4098	1
3866	4094	2
3891	3994	2
3993	4080	1
